1633860000000,3571.91000000,3574.51000000,3561.59000000,3571.11000000,1664.92940000,1633860299999,5941649.39225100,4692,842.35660000,3006397.70280500,0
1633860300000,3571.11000000,3586.66000000,3571.10000000,3581.66000000,3930.27050000,1633860599999,14073071.85848500,5842,1357.33000000,4856865.84173400,0
1633860600000,3581.67000000,3582.99000000,3575.92000000,3579.87000000,1206.34020000,1633860899999,4317351.86010400,3634,717.02940000,2566199.43261300,0
1633860900000,3579.87000000,3580.20000000,3575.25000000,3576.10000000,1075.24900000,1633861199999,3846462.91671900,3614,479.36260000,1714719.88013300,0
1633861200000,3576.10000000,3579.58000000,3575.00000000,3577.64000000,1069.83540000,1633861499999,3826358.58930200,3998,583.71400000,2087737.69088000,0
1633861500000,3577.64000000,3582.76000000,3575.76000000,3579.65000000,1540.40930000,1633861799999,5511460.25597300,4925,794.60990000,2843044.05409900,0
1633861800000,3579.60000000,3580.02000000,3570.12000000,3570.35000000,1618.12540000,1633862099999,5785007.57366300,4810,842.78540000,3013412.19011600,0
1633862100000,3570.35000000,3574.07000000,3569.32000000,3572.28000000,1355.49190000,1633862399999,4841310.27591400,4584,673.82500000,2406619.13140800,0
1633862400000,3572.27000000,3573.52000000,3571.81000000,3572.93000000,997.13390000,1633862699999,3562389.53189400,3586,505.12990000,1804650.62883500,0
1633862700000,3572.93000000,3573.45000000,3569.50000000,3569.65000000,1144.68420000,1633862999999,4088599.47971300,3949,511.95390000,1828588.17501600,0
1633863000000,3569.64000000,3569.65000000,3563.11000000,3563.48000000,1366.55350000,1633863299999,4871854.91885500,4801,696.28040000,2482215.06440400,0
1633863300000,3563.48000000,3569.80000000,3561.01000000,3566.43000000,1639.44280000,1633863599999,5843727.24384100,4950,793.03620000,2826987.09391700,0
1633863600000,3566.43000000,3571.79000000,3561.10000000,3562.36000000,1560.28470000,1633863899999,5562746.90463300,5394,793.40060000,2828600.92252600,0
1633863900000,3562.36000000,3564.80000000,3550.00000000,3556.80000000,2523.15030000,1633864199999,8974258.49652100,7030,1119.96720000,3983952.28541700,0
1633864200000,3556.80000000,3559.75000000,3553.52000000,3554.69000000,1716.80230000,1633864499999,6106054.67541300,4907,994.59030000,3537384.78242600,0
1633864500000,3554.69000000,3562.77000000,3554.14000000,3559.65000000,1390.48410000,1633864799999,4948296.75747200,5245,661.19430000,2353005.70612800,0
1633864800000,3559.61000000,3564.16000000,3555.12000000,3558.78000000,1242.85880000,1633865099999,4424705.25122300,4731,645.72940000,2298969.06311000,0
1633865100000,3558.78000000,3567.00000000,3557.36000000,3566.46000000,1438.07940000,1633865399999,5120736.60520300,5138,813.61180000,2897214.95930100,0
1633865400000,3566.46000000,3568.44000000,3562.81000000,3565.72000000,1499.69120000,1633865699999,5347332.67460500,5456,669.28100000,2386362.06481100,0
1633865700000,3565.72000000,3572.89000000,3565.71000000,3570.55000000,1552.42190000,1633865999999,5542017.79885400,5362,771.10270000,2752722.21383700,0
1633866000000,3570.54000000,3573.34000000,3570.44000000,3573.12000000,1356.32280000,1633866299999,4844584.42316600,4691,684.94400000,2446537.43957600,0
1633866300000,3573.07000000,3574.30000000,3566.98000000,3567.60000000,1541.81370000,1633866599999,5503184.33726700,4532,754.86180000,2694308.26674600,0
1633866600000,3567.60000000,3568.37000000,3563.07000000,3564.27000000,1495.90530000,1633866899999,5333323.59870500,4373,694.20650000,2474919.02877300,0
1633866900000,3564.26000000,3565.90000000,3560.00000000,3563.30000000,1300.35050000,1633867199999,4633022.62654400,4537,593.70290000,2115306.97541600,0
1633867200000,3563.30000000,3567.43000000,3553.47000000,3554.73000000,2483.60440000,1633867499999,8842505.93586300,6017,1050.81940000,3741196.45072700,0
1633867500000,3554.89000000,3557.94000000,3552.00000000,3556.11000000,1495.90000000,1633867799999,5317563.52162500,5246,773.25190000,2748740.27457100,0
1633867800000,3556.11000000,3558.57000000,3549.19000000,3549.22000000,1736.18030000,1633868099999,6172058.87983700,5754,815.56040000,2899676.45567400,0
1633868100000,3549.21000000,3549.95000000,3533.94000000,3539.82000000,3501.24000000,1633868399999,12398595.42651800,9648,1580.52020000,5597624.09760600,0
1633868400000,3539.97000000,3540.43000000,3527.68000000,3530.30000000,2303.56630000,1633868699999,8139949.36546800,6068,999.39140000,3531691.12174400,0
1633868700000,3530.30000000,3537.58000000,3527.60000000,3533.31000000,1623.13550000,1633868999999,5735613.25002800,5337,793.30310000,2803181.37695400,0
1633869000000,3533.32000000,3541.38000000,3528.33000000,3541.02000000,1682.30180000,1633869299999,5948569.46014200,5565,896.31620000,3169735.98883700,0
1633869300000,3541.01000000,3541.82000000,3531.56000000,3540.97000000,1636.40240000,1633869599999,5790253.97267500,4466,802.99010000,2841381.04862200,0
1633869600000,3540.97000000,3541.22000000,3536.00000000,3538.84000000,1268.54450000,1633869899999,4489074.04617100,3915,621.85760000,2200568.19561400,0
1633869900000,3538.83000000,3548.54000000,3537.34000000,3547.99000000,1575.66980000,1633870199999,5583866.90535200,5517,841.09760000,2980730.84854700,0
1633870200000,3547.98000000,3549.52000000,3541.08000000,3543.11000000,1616.82410000,1633870499999,5730954.02853500,5094,847.55080000,3004001.43535000,0
1633870500000,3543.10000000,3544.24000000,3535.00000000,3543.39000000,1591.36960000,1633870799999,5632865.72117500,5198,690.42460000,2443932.79887800,0
1633870800000,3543.38000000,3544.67000000,3531.16000000,3531.16000000,1572.59870000,1633871099999,5563816.99359300,4392,726.66440000,2571004.48387500,0
1633871100000,3531.16000000,3538.07000000,3530.01000000,3537.00000000,1417.56100000,1633871399999,5009333.52886700,4751,678.02820000,2396075.39920200,0
1633871400000,3537.03000000,3558.40000000,3523.48000000,3547.87000000,3268.28860000,1633871699999,11568687.16242600,9012,1716.71620000,6076864.66218000,0
1633871700000,3547.86000000,3561.59000000,3546.99000000,3559.51000000,2224.14250000,1633871999999,7899765.83232300,6920,1166.04610000,4141695.87955600,0
1633872000000,3559.50000000,3563.58000000,3554.68000000,3556.17000000,1838.39470000,1633872299999,6541594.58663100,5678,949.95370000,3380252.25967400,0
1633872300000,3556.18000000,3557.17000000,3551.99000000,3553.64000000,1559.01150000,1633872599999,5541475.81249200,4035,857.34720000,3047558.99975600,0
